年份,上架时间,商品ID,商品名称（查找引用）,货号（查找引用）,产品等级,链接,直播价,运营,组别,类目名称(索引),一级类目,二级类目,叶子类目,主图,品类-公司维度划分,团购优惠金额,继承S级标注,6-8月是否同意破价,是否正常开推广,父记录,多类目上架判断,检测报告
2020,2022/03/05,669577405059,立体卡通泳包,KQ20127,清仓,https://detail.tmall.com/item.htm?spm=a1z10.3-b-s.w4011-2629836412.275.da94367cslrYwP&id=669577405059&rn=eaad27fcf23d3950802d701399ee906d&abbucket=11&pisk=gLdZDANNOfhaRvIOIB14YzzubWf9DsoWIIsfoEYc5GjMf1s20ULXCdTccI52vHXD11T6YixW0ZO6GE4VoH1GHdsffi52k3uIVbGWWFCAt0iSNuL-O5fGSZbGoqfh5Z0CS66ylnCAi0i4dSXtasKgDzeLnJbhvZPGoSxcteb5rsbcSs0FxZ7Rm5xDm25hoNj0Si2GxWbVx-20INq3xaQ0IibgI28hvZfcmnXi8ecPBFY0Ta6ikoMYBkwnyPsWSMP0iCcAIgzF0wBXTMWGq9XziwOF7OSkSCv8bW_HOBW5driCtUpBjw5r_uQwKU5GuI3u3iW266Se4bVAJdxwttRIkbYC_ZWli9z0ie5Fv9R1ZbqFJpY6nCKauSb91Q6V29u0Mt1HNTvkbr3J-1bDDTdj25IMoUdJF_la2NJHz6SPkoQnPqdvQo2VIwQFV2uFFNVD0frBsS2YH9fR8gg15-eAIwFbQIgTH-B1rwSS5af..,29.9,,,运动/瑜伽/健身/球迷用品>游泳>游泳专用包,运动/瑜伽/健身/球迷用品,游泳,游泳专用包,image.png,泳具-其他,,,同意,,,,
2021,2022/02/18,668627429139,潮流撞色太阳镜,KQ21093,清仓,https://detail.tmall.com/item.htm?spm=a1z10.3-b-s.w4011-2629836412.283.da94367cslrYwP&id=668627429139&rn=eaad27fcf23d3950802d701399ee906d&abbucket=11&pisk=gjjmcD4ClZ8bVgFJygtb8rUUmKzJInt6t1n96hdazQRWDIFXDd8N96YZXtUbIRAl1ILv0InMjOf16FS96GDfq6mtDSafQcx9bWFLvkBbhhta9kZElWGXLdn4XEoNUn9tNpAHqkBfhCMm_JQzvAD-uHDZ7C5w4QJM3hJ2bKJzEdvH_hR27bWyQQ-wbERqUTJvLxo23Fyozpvq7do2_UryBdM2bh5NU8v6aK-wbb8jbBjNVgP8frC6uK04gKTDTtRoxTsy3xO4AhnaxgJcEEXq5coNqKYcjba1fMLA79TCDOqiVnBhz3JGfJuMsebND3S4ak8W7g5yUset5LbGQMtXkAi1tnfM8i8oQDWXbItkUMytRQIkM1SDzJnHW3Sp8n78PSL9mpfNcsDib6WRpiT5jWcy1ZpB4dj_LVAM7gr-z2z_Mc9zBgus5EJWEBB4NKwgavi4w82oRrT2FKFLE80s5XiZX4wuE2cyuL9Yg,29.9,曲奇,运营三组,童装/婴儿装/亲子装>儿童配饰>太阳镜,童装/婴儿装/亲子装,儿童配饰,太阳镜,image.png,太阳镜,,,同意,,,,
2022,2022/01/07,667091455117,动物园派对盆帽,KQ22057,清仓,https://detail.tmall.com/item.htm?spm=a1z10.3-b-s.w4011-2629836412.291.da94367cslrYwP&id=667091455117&rn=eaad27fcf23d3950802d701399ee906d&abbucket=11&pisk=g4rqDPxqViI4j9hxouiwapJHg3mYMc5QolGsIR2ihjc0GmGa_Je_lrwi1loaw70gcmwbafVQ_AZbfRvZI7imWrGsGfoaBWW5OMsQH-ntq61CABedVnmmnfxijO0oCv6Sn0gUC5ntj61wPh0AYcFD6gEMSUDowA-mIhViq8DIKcDincXrZAkKsnVgsTooIxcMnfYmZ3DZZFYMmcjoqvHeox0DmTyowAmis50cU8czV-2M4vgcBC_9kQ9HqLGQnb-MjojtoXJosYn74vgmt40MjYZr3ql3no4pg3MuVuuIPd1SqJU7iYoF0BH4rJomQlBH7fuaD0lzTMxterV4qVr5BM2S0Aunj4JMj8orw4rjxMArez2bSoF2QhDYckgZ94WMXViuA243gdBLEmDg62E19nh0IJELRDS29xzuL0SzDCHldOETuCYZoYHrOTWrRxxg_iR7mhY9W4mKUX6jhFLtoYK6ul6vWF3jKYlChvf..,34.9,桃酥,运营三组,童装/婴儿装/亲子装>帽子/围巾/口罩/手套/耳套/脚套>帽子,童装/婴儿装/亲子装,帽子/围巾/口罩/手套/耳套/脚套,帽子,image.png,婴童防晒帽,,,同意,,,,
20,2021/11/11,660030249628,保暖手套任选,/,清仓,https://detail.tmall.com/item.htm?spm=a1z10.3-b-s.w4011-2629836412.295.da94367cslrYwP&id=660030249628&rn=eaad27fcf23d3950802d701399ee906d&abbucket=11&pisk=gKatDPZzM9XGsLUtt5SHnifKbh13mMVwJRPWoxDMcJeLCJziIxmDkEHLNcfan-qKHJwKCFfNbmMYQv2Do54YYEFzgPfZo1ua_qufETbuH5PZuH6W_JzxRDGx6Zc6fqgZRpsmevQlr5Ppsf1uOa4DtTcKsnTbhcMIAfkI1xGsh6nIZjgX5mT_OvMEdqGsCENCRbl95hibhHtIgjTshmMfRHGx1qMbhq1LOvlxlxGrrtHB1xYYq37romLP-AHaJfntFWIykEtKNLmu1xLvkA3SXhVspETbJk_hjCk14BDqSAPs6-7y7ViYcP0Q59_jPuyLk0gRm1o_MkeqSy1XfYZgImzZvdtswVHtVPi9ZePEckUKSP624WVKC033xMWimVeT4Yo1Y9yY9A2bWD9OKxqutPiLF9YL3mEbS2a1daIr4z48d8voejx196K20cGe1Ie-_4kwp_lKE1Qv0noFTXHl96KXcL8o9YfFNn-qYsC..,12.9,,,童装/婴儿装/亲子装>帽子/围巾/口罩/手套/耳套/脚套>手套,童装/婴儿装/亲子装,帽子/围巾/口罩/手套/耳套/脚套,手套,image.png,秋冬帽,,,同意,,,,
2024,2021/10/15,657627257841,好rua套头帽,KQ24116,清仓,https://detail.tmall.com/item.htm?spm=a1z10.3-b-s.w4011-2629836412.299.da94367cslrYwP&id=657627257841&rn=eaad27fcf23d3950802d701399ee906d&abbucket=11&pisk=gZBicDN511Rs8wap999_a5FzIhPLmd9XrZHvkKL4Te8BBFU6BnRVyaAqHGF_moYhlFd9QFHDnibfkIWvktm1KaDxBPN10xvv3zU8e8I_fK94y8wr1zg6V3G4HCkqYdtxR3YkK8I1fEiiuuCUemmK__oqgE72Le-DbK-w3h-UxnxkuK8wg2Se0eJ23C8ZYM-94ckwbIrnT3KSgnkwgvuef3-w3K7qLkxX8hJ23b8j3UXVd9zLh5QX_EuQPhOMzG8nEM6ebzYgFBHq89-GxaIZGxkVKhAGn2NfhTdOggO5Bi2mddIlTp-chulDoQfVBpWa88RBg97eYNExGHfc0T966mMfrdbDaORn0YS63F9HYTrxNeBHWZWMTuHkMpWJad5LOPdvI3bVCNmm3aSd2OOCnz0el1KWLnXb4jYDgg--TbPbWxtUD9ljGC-BxUIaRhZ080MaJkqnN5OwAhU8xkcjG4MqHXZ3xb0e_HtT7,39.9,洋葱,运营一组,童装/婴儿装/亲子装>帽子/围巾/口罩/手套/耳套/脚套>帽子,童装/婴儿装/亲子装,帽子/围巾/口罩/手套/耳套/脚套,帽子,image.png,秋冬帽,,,同意,,,,
2021,2021/03/16,640098789794,欢趣乐园双面盆帽,KQ21119,清仓,https://detail.tmall.com/item.htm?spm=a1z10.3-b-s.w4011-2629836412.307.da94367cslrYwP&id=640098789794&rn=eaad27fcf23d3950802d701399ee906d&abbucket=11&pisk=g1pscoxlGP41u46Yc1mUd7O-7gWfuDkrfosvqneaDOBtlETv--SqjcACDe8f3t-xSE9fJnAZjsugcBTM218XmcjAkELfuClEUhxGnt3PhYkyj0yD19Y_HGEKDiSTXD5OLs-qpt3rzxNUv10NHEz0-5lL9gbdXRCYHD6dmgwAHsI9vDsA0PQAWEnIAiS0kZFOkvQd4iWYMZBvvvIGqrETB5IKAibdktBvk9nCmb5QViG1Shiw_zdPpYPrww2YHps19X-1JN7o09C1Eh_IyzJQE1_JXwwxP5ko_Z_He2lBxUO97MYjF26JZe9fwtM_rGOpV9QNebNCCH8MFOpS5RSFLN5JM6itBH615spFwoPGCILMh1A_m0xdBeAlr1hn-M9wUs_lOy39YH_ONITZ--QwNHLCapzUUTdkRK1Reg7bUasroSZCZ-sCzDiQiSVQWztOC-wyS1Ihf6oIAPdc6MjCzKoQM55OxMbIADa9l,29.9,曲奇,运营三组,童装/婴儿装/亲子装>帽子/围巾/口罩/手套/耳套/脚套>帽子,童装/婴儿装/亲子装,帽子/围巾/口罩/手套/耳套/脚套,帽子,image.png,其他防晒帽,,,同意,,,,
2021,2021/02/05,638459815402,隐形海洋遮阳帽卡通贴标,KQ21033,清仓,https://detail.tmall.com/item.htm?spm=a1z10.3-b-s.w4011-2629836412.311.da94367cslrYwP&id=638459815402&rn=eaad27fcf23d3950802d701399ee906d&abbucket=11&pisk=gkoxDx0EBQA0oHnYEx8lsFv8uZ9usUDV2jkCj5Vc5bh-Gbo0i54GXGF-drvqsf086bG8Giv2uPNtg7cGjxmtzGHEQmv4jKrq3lr6tBxn6xk4baOC3boTVuwaIh2fcZZ4V_Tg97KHxxkRn-9nFHmGEBY4nNss1rN7P-P7h5wb1LU7KRZ1cPsjF7NzNlwbGGMWVJyAcZas1aN73J_fhGafV8waIlNs1l9-F7yTf5GyrCF5h5jt-w-UjPKPQ7VS2-UYOYLFXGsQL64ZhWjOXSH4kZDbwGss24tkotPX8TVamSkbHf-F0oat5mqScQt_A2l-XyZpSKzjB4ham091lWgmiPo4ys_bpoFYRmaAKgkz54n8mmON8YD8GyEorUR0Sohx8WzXzQlteScsDz1vZ50nEma-OQj-_P3smuiXNHIyUDmKNXf39RbXeLQN7rwPhOhL3kPVwpy8tKKO7NzyU8FHeLQ156S3eWvydN7azdC..,35.9,桃酥,运营三组,童装/婴儿装/亲子装>帽子/围巾/口罩/手套/耳套/脚套>帽子,童装/婴儿装/亲子装,帽子/围巾/口罩/手套/耳套/脚套,帽子,image.png,其他防晒帽,,,同意,,,,
2019,2021/02/05,637791933431,隐形海洋大帽檐升级版PLUS,KQ19472,清仓,https://detail.tmall.com/item.htm?abbucket=11&id=637791933431&pisk=gAFxDV2UWgjDR6PxrrWkjOb-3K_oST42wozBscmDCuE8cuPmmcDM6Cn8Rxb4jl2-XuZ-cIbV3AiT00qMsrVTUCUU7SbqsZl4ufl1xMf3Xrzq_LsBuuPtNYgm510jlqGqN36iv0ChtrzJoq_3P6VMrMjjodO_fxiSFqoSlcgjfaHS-VG6GAObP0irVfgjcCa5N2uvGKM_fLiSR28jlKijV4gsWfi_ff_8P0ut1cGztGnWlcATKp5EsAK6d0o8wqHxAzBe6C9r8HD7lDO96mUqHK4j2CO_w81lnEofLUmZimzjkl5egjMTCSc7Gg1sOJr86vGdIZkbW8EZi7_6hDw0mAPqen9jJjnxdSMv-QzrC8F-iSswLz4-cvhuETSmIjEYLDkfUgrTymq_MYtAqc23rSM8AgA8bAe_ibNfV6IzUWVLVkxnvVvfyapwQxgylFEKuXo22wu-xZC9QdkPz4nhyap6CHRnyDbPRdJZUNC..&rn=eaad27fcf23d3950802d701399ee906d&spm=a1z10.3-b-s.w4011-2629836412.315.da94367cslrYwP&sku_properties=20017%3A12242217624,35.9,,,童装/婴儿装/亲子装>帽子/围巾/口罩/手套/耳套/脚套>帽子,童装/婴儿装/亲子装,帽子/围巾/口罩/手套/耳套/脚套,帽子,image.png,其他防晒帽,,,同意,,,,
2020,2020/10/22,629704660679,卡通针织套头一体帽手套,KQ20270,清仓,https://detail.tmall.com/item.htm?abbucket=11&id=629704660679&pisk=g9QocMq1Vg-SlUevDZT7buEarQrxTUTBI93ppepU0KJXyLeWyB-FBOxEJ_E7tWvcdLKJzL3H-6XCpH7ppwc5oO0Ky8Z5T2Yp8ReTWPC7NeTUBPaZVRMW1CDzJHuUuUOKhCvMoPC5NpGoL5I4WXcx4SGEYpWeuKRHaeRy8QR4iBAMLeJyYx52TK8e83JrgsRJ_buyaHPm0BAoUpJeTm52sCGy8eWegSAB3Q8e8byt8dbFlZyYRuBB4ZmbgQtkQ_JmSs_2a-985huEQZRli9CrA2uFoQxl-xZCRNKRY1t1y64nlUCG0ERhR5oHKhjFyE7z3P-XYZW2gTFKAIjhTNTW2XgCIUXHba-mTV5W8LTDgNPKfKQDe97k053MvE79bUSYc8KprCXFPTcn8O5A6atf-RD2dgd6uBbQ_DvHYgu-0crQe2O49ZoIA3RXidCzhQN33fgzHSVmfutyGQeTiSmIAAgEJmN0icD24IO8U&rn=eaad27fcf23d3950802d701399ee906d&spm=a1z10.3-b-s.w4011-2629836412.319.da94367cslrYwP,12.9,,,童装/婴儿装/亲子装>帽子/围巾/口罩/手套/耳套/脚套>手套,童装/婴儿装/亲子装,帽子/围巾/口罩/手套/耳套/脚套,手套,image.png,秋冬帽,,,同意,,,,
2020,2020/08/12,625459951998,萌趣卡通鸭舌帽,KQ20154,清仓,https://detail.tmall.com/item.htm?abbucket=11&id=625459951998&pisk=gb0xYviE6LvmLx0YZj-lIhA80iOlj3cVyxlCSR2cfYH-hYu0nRqGWNe-OoAqIAm8BYM8hZA20lwt38DGSj0t4NhE_qA4SIzqgPz6KpYnBjl47g9CgYRhVgNqNiNXqoGYjh8yKpYHWn17WKpnINWzD3NLOPNbhl1Ww5V1cNM_faG7U5P1hPwXwQez6Z6_5iNWP5NL1PN_faN7tSCfcosXP_wz1P6sCPO8P8PsabJTFswGWDje8PqO1CVa64FYDJGJYNQ6aWW3qjZOWNexToImG8Q154nWrnf4hH5uQr2qGSHw8ZzbXcg0Pq9W5yiEeVEQJhA4cfn-Qr0W1iwImxqZuuBfcWUYHkgbD6brali-yr0XQMlow-ZLr0xynl4xHDyUc3JrBbemCqE5HL2ixb0b2v9lyArtfq4SlLTd4UunJYMhKJFGcQdRbGrbas1tpSzU3TdUwJAvWGSa4QP8KQdRfG6F-7eHaBsNbuRO.&rn=eaad27fcf23d3950802d701399ee906d&spm=a1z10.3-b-s.w4011-2629836412.323.da94367cslrYwP&sku_properties=20017%3A12291679097%3B1627207%3A19122796688,15.9,,,童装/婴儿装/亲子装>帽子/围巾/口罩/手套/耳套/脚套>帽子,童装/婴儿装/亲子装,帽子/围巾/口罩/手套/耳套/脚套,帽子,image.png,其他防晒帽,,,同意,,,,
2019,2020/02/20,612767935496,立体卡通雨鞋,KQ19420,清仓,https://detail.tmall.com/item.htm?spm=a1z10.3-b-s.w4011-2629836412.331.da94367cslrYwP&id=612767935496&rn=eaad27fcf23d3950802d701399ee906d&abbucket=11&pisk=gKVZcuAZO1CZ7RntIWG2YU8kbBcTJjS7ISijor4m5cmgffi40zUbCRamcSl4vkD01fa_Ymq70qN_GrYqokGiHRijfml4ku7CV_17WPhxtgs5N3UROCc-SVcmIZmnljuiAYlzDPhxii8BiT1zWleG969mo2bElq3DmoDg-B0-xqviiomnK40Dsjq0mXmnWqYMidmMtvmKPV0Dsqxhtq0yiF00mybEkDmmiAq0-blbSrAEPAbvctp9App6Y0aiYIA0ssHi4enjJbVExAmoKodmRWuZQ04gs8KwO2VQTYMBlMG3yJZi8b5w2Vy3zf04Mavq0xPtTDrPZI3LIlPn3W_AZyGZuYcmLEA08XoKL5GlZHuLKPw06l82iVF_Nxo-LZAxhXVSE8qwkaUnsqqxeSsJ6c40y7eSa1--7J4rTg7vD2b5kSewmKkiJ2o58wkSSIqV_HNMiKpxKb3EVNg6HKHiJI9aGNpvHAgo80_sr,59.9,曲奇,运营三组,童鞋/婴儿鞋/亲子鞋>儿童雨鞋>雨靴,童鞋/婴儿鞋/亲子鞋,儿童雨鞋,雨靴,image.png,雨具,,,同意,,,,
2019,2019/09/02,601715476831,束口雨鞋内胆,KQ19278,清仓,https://detail.tmall.com/item.htm?spm=a1z10.3-b-s.w4011-2629836412.335.da94367cslrYwP&id=601715476831&rn=eaad27fcf23d3950802d701399ee906d&abbucket=11&pisk=gqvichGW1C5slsud9p6safhrIGlpgO6frEeAktQqTw7CBN31Bi52yUf4HhhsmmbHlNCOQNecnnYXksJAkKq6KU2YBVG60-XA343-eYKsft6qyYMz14a1DiI4grFa8OsYRgblKYK6fZZgu0dEeoqLOOZ4gZ8VLwScbtSN3GSExijlut7Ngy-F0wWV317aYHSO4lyNbso3Tis07GSNuyPFfisN3t82YDjf8GWV3bSu3av2dpuKhfLf_EDmbG1Gzh73EH9FbDbsFs24tpSMxFKaG-y2KGfMnyGXhLC9g31WBnD0dOKkT9SDh0Pco_A2B9JZ8Y5Cgp8FYFnYGMAD0L616owXrOYcad5308-13N6hYLoYNwphWEJGT0elM9JRaORKOVCAIgY2CFq03U-p2d1Bn44FlCI5Livj4Sbcgg-8T7ljW-sEDpPbG1SCxaKZRGim8uwZJDm3Nf1NAG3-xDVbGzw4HWinx74F_Mst7,6.9,桃酥,运营三组,童鞋/婴儿鞋/亲子鞋>儿童雨鞋>雨靴,童鞋/婴儿鞋/亲子鞋,儿童雨鞋,雨靴,image.png,雨具,,,同意,,,,
2024,2019/08/29,601907454426,超好rua翻盖手套(捡漏）,KQ24111,清仓,https://detail.tmall.com/item.htm?spm=a1z10.3-b-s.w4011-2629836412.102.5b19367cv1EnTQ&id=601907454426&rn=369226f97ec6522e2b5101c568c7854a&abbucket=11&pisk=guyZYu9ZdOBZfv3tsJM2898ZdRHtnx77s-gjmoqmfV0g5Ag4uuEb15Zml-k4Jyc0CAZ_8q47umw_hoxqmyMiM5gj5qk4DzSCPT67XlHxKa_5FbpiIODJnCmDlvAnfxoiRbkzklHxnZrFVZS_XPFGeSAimDjEcmpijrmit20K0Iv0oVcH-mnxnx4mikqnqc8ModDmKMormcxindmHK0nomI4mnMonJmDmjrDmNlqgmpoSsiLxV23f3mGZrl0eUkeEjfRTb2JD3JPET4vS8Kv0LcrhDL_BUsguwVGSryXBQxrn0yl7_aJauoq8iXy2SGau-SzmvWQ2g4P0f7eKOnAgY-uZZRceqKZoBm4mgWQyFck_Tbya6iL3jzgaZAEX4NZEaWl-xXx2sAN7V-huIO8-Rbn48bNNzdzl4ZLxxgsYH58DgfmKY4sFYbiMnrWwRRvDMIhneDu5fcOvMfmphCyfXIdx10mEPGil.,29.9,桃酥,运营三组,童装/婴儿装/亲子装>帽子/围巾/口罩/手套/耳套/脚套>手套,童装/婴儿装/亲子装,帽子/围巾/口罩/手套/耳套/脚套,手套,image.png,秋冬帽,,,同意,,,,
2017,2019/04/22,592125316270,圆标纯色雨鞋,KQ17676,清仓,https://detail.tmall.com/item.htm?spm=a1z10.3-b-s.w4011-2629836412.106.5b19367cv1EnTQ&id=592125316270&rn=369226f97ec6522e2b5101c568c7854a&abbucket=11&pisk=g6cZY31aOCdaxLETIXNVYBSaOfFTZS-SIjZboq005lqif5Zq043jCAg0cjPqvD2m15gsYomS0rGsGqb4oDNgHAZbfoPqk08BVQOSWVFYt3tWN8CgsCVRjoqccWf3WSzgA8PrDVFYin7CiLOrWcHMwhXgoyYUlrCgom4gKkqLuG4iml2hxrUYiSm0n203rPSGm1V0tez77r4gnPq3tzzfjom0ieu3vrV0SmVmw4gio6z7IEIYPkEXyMygqVqFi_787Rq6wkCcOX4Z8o0GHsfmTPyZgMpxMbwsn4e-1qRV95grKW4qMUX408km1WcMxQ2LnXm3-cTfHykqobFTCZCx45o4Ef2Fo_0TilFU-bYfekGUfmcaKU1zhWc7E5DBphwb_zom6c7Vi00IPfeKg3S3DAa8trlvrtr4ng7ADyYWkjHNmtygJyrW8ey7Ssm2_MGGitBYK7UUVFa1HtegJs6ZGFBAHRau8uT_r,49.9,,,童鞋/婴儿鞋/亲子鞋>儿童雨鞋>雨靴,童鞋/婴儿鞋/亲子鞋,儿童雨鞋,雨靴,image.png,雨具,,,同意,,,,
2017,2017/08/16,557156417261,纯色雨鞋内胆,KQ17121,清仓,https://detail.tmall.com/item.htm?spm=a1z10.3-b-s.w4011-2629836412.118.5b19367cv1EnTQ&id=557156417261&rn=369226f97ec6522e2b5101c568c7854a&abbucket=11&pisk=glHtcNcrDeYGR4DTxcRhoEV185KnXBmNpVo5nr4GG23K52kgSrVcHtUKV5xZoqcLk2gL5Oxw_Sax7y0cncDxTtnr0AxanhyZb-yXrUvokcoa3sXur2HYdWZb4Kq1C1wadwO0yypkEcodjltoALDcx3mzXs6jl5aQRoUC1oaslJsQcy6_cOwbRHUURoabhO9CRlrzllgbf9_QmuCfh56_O6Z0RrwbhqiBvo4Qlbhwkys_othlZrjuWM5hFTMLX5UAnyBvgnqQ6unTJUTjpTPTPcadhUCMUC4Y8YTH9Du-1VqEkLLLFbuKH7wvBartO0eQS8OR9Rnn7YeseFBgxJ4gNjNpfdiLBPFjK7sc_Rhj7xFZ6i-rARgEazP6TerKIYVYzWQB5DmL57hxSeWbSbnIJ7Dh-T2Sa2HYN8sP4YD-R4buyof6vHCVg5ZFfi38b8zNJ3rLrhpAgsPeYkUkvHCfGaWuvzxeVs54TnC..,6.9,桃酥,运营三组,居家日用>伞/雨具/防雨/防潮>雨鞋/雨靴,居家日用,伞/雨具/防雨/防潮,雨鞋/雨靴,image.png,雨具,,,同意,,,,
2017,2017/04/25,549373288732,防晒帽任选,/,清仓,https://detail.tmall.com/item.htm?spm=a1z10.3-b-s.w4011-2629836412.122.5b19367cv1EnTQ&id=549373288732&rn=369226f97ec6522e2b5101c568c7854a&abbucket=11&pisk=g4x-YJTwpjcofnxRnLu0tXb7gaHc2qvzDQJ_x6fuRIdvNI-lZ6b3vkCvCaDytBYA9IOANuDrzw1pasA3xLxpukpwL3DPxYSyUMSIsfmM9LJPYyqGsIKRhr6phTw5AqjXe23CMfmijK35UMvjsHqEIWWlIksCP_1flsWOduOCP-ifg9WQNM1SHxCVK61QVzNbhO6CFM65Om1fC9WQOkZ5GZ1VdMZBOMMAcsWIwXGdG813vF4GtRf-zjEgjnBRy6EhMkHSKt7RYLCx1jtYbaC6FsEI6zmZr6C2fj0v3CLWZtRKXjI67IKd5Mn8_TLXBi1lfVUA2KAyXgttwuXcm_b6RZHSVKIRwwtc5J4P2eOyva88LAJfVI8N_agqgtKkjwCNkSGWnKC5Wedogk1kWKOASnV0jGTwMHQ1fg7ejhdXs5fOKzMxHyzFPty7pCBPb_PxQtCieDUU8ZkVH1DxHyaQ_lXAsxk_8y7qp,9.9,,,童装/婴儿装/亲子装>帽子/围巾/口罩/手套/耳套/脚套>帽子,童装/婴儿装/亲子装,帽子/围巾/口罩/手套/耳套/脚套,帽子,image.png,其他防晒帽,,,同意,,,,
2017,2017/03/15,546717586250,顽皮熊遮阳帽升级版,KQ17690,清仓,https://detail.tmall.com/item.htm?abbucket=11&id=546717586250&pisk=gKmxxA0EBQADA0mYEx8lsC4farpukUDV2jkCj5Vc5bh-Gbo0i54GXGF-drvqsf086bG8Giv2uPNtg7cGjxmtzGHEQmv4jKrq3lr6tBxn6xk4bNj3tbphP3wZF11XrrMYSF-ytBxHXE67XIdnsG5Ej3wLdlwbGSaWeJ2Gclafl798CRfb1SG6eLeTC51fli65NRyTfZN_C_Z7dJC15PwjFLeaNRZ_ffZWeRll_CF5h5jt-wVGKSCefMSE2-UY6GVRXAo5xzVIX7s6ODyATWMbwGs_GQAeTYHDMMku0DhLKjx5DXHsLVa-X_OL_0HScVMPMLZKe403k4dfX7m0ZyobvOtjeoFYR0aVHilIeAg3y0vBYoEbGVqqI9dmemhm30HGCaZYm4UKDktFG50opcetbC--9AME5znOMgJrxDhSt6VLIZ9JeN7al8WfBXe4YS5JL8FHHhQN7zJzeWvJeN_1TM28tLJC7NzyB&rn=369226f97ec6522e2b5101c568c7854a&spm=a1z10.3-b-s.w4011-2629836412.126.5b19367cv1EnTQ&skuId=4559692323922,18,,,童装/婴儿装/亲子装>帽子/围巾/口罩/手套/耳套/脚套>帽子,童装/婴儿装/亲子装,帽子/围巾/口罩/手套/耳套/脚套,帽子,image.png,其他防晒帽,,,同意,,,,
2017,2016/04/07,529485920914,顽皮熊遮阳帽升级版,KQ17690,清仓,https://detail.tmall.com/item.htm?spm=a1z10.3-b-s.w4011-2629836412.130.5b19367cv1EnTQ&id=529485920914&rn=369226f97ec6522e2b5101c568c7854a&abbucket=11&pisk=g14txAZzM9Xi5V4tt5SHntm6LcCnBMVwJRPWoxDMcJeLCJziIxmDkEHLNcfan-qKHJwKCFfNbmMYQv2Do54YYEFzgPfZo1ua_qufETbuH5PZunYoEJCkOHG8On9fxcNtmi7FETblkGOIkOBunEJPVwG-NqGsCAiC9bcD5qi6fp1KGjvshAwf96hxGx96fFOBdjlxlhiXfXOIZfhjhhisO6hqdxgjl-gC9jll3tHB1xYYq3DDZAIFtFLTJfntHEDpkvaBrmH7uvTfFzl9UYNspETjC9XPUWFGBUPn7ze-ZRbBW8FbaoiLkp6-3yFQ5oNeB6g89kqoXkB6kv4iK0zsyI__9VHtVyiw6Fy79SZovyf5zV3sCo0aiQBg9Peg_yFDGHgtSkn8W4_yCxq3wrhYut7LeSNzcDUvBgozrzeQELD-ih1d9n-qfXR6M8hZzAJdaXHl6ZK20D5E9Yfd9ntXUUcKE65W0noFM,9.9,桃酥,运营三组,童装/婴儿装/亲子装>帽子/围巾/口罩/手套/耳套/脚套>帽子,童装/婴儿装/亲子装,帽子/围巾/口罩/手套/耳套/脚套,帽子,image.png,其他防晒帽,,,同意,,,,
2020,2016/04/01,529149190413,"
卡通空顶帽",KQ20104,清仓,https://detail.tmall.com/item.htm?spm=a1z10.3-b-s.w4011-2629836412.134.5b19367cv1EnTQ&id=529149190413&rn=369226f97ec6522e2b5101c568c7854a&abbucket=11&pisk=guDEYs6UCppUzWzLtAwP7d7UCveLG88jtYa7q0muAy4nRJarzmnSOXiuPYyrWVVodJiI7z0jzuMIF0jzqVw3wXa7Rzyr2q-6lK9jvDe8IETXhSB3Kp2YxzX3E3jgA8r35SyqyDe8EUS1EI9qv2hHHSC3qlxaVuB3q4q3sP4TVzqnryVGSuE8E80uZcmgmk7hr92uIhrbVMq3r62MIuE0x90uEhogWu2ux42oZtnnqOrbt3Q8cPU5EIN8oD4NEtSYYWYnA_6FLbZ3TYm77lZsQkPUo5-IfGkn50DIp5dG_8nsg4looF1Q-jrq7SGeu9uqJumzq2JA0PDE4APK1iBmb7zEsvVNqTmUBzVja28F9ycI7SEgsgJYfqaivvcw2Nmnlyy3j59D0cVo1vFxdFXUnjnQdb0D56angujyXaEMc3H-TafztlEalh-aGkXozp7sKTfRw52YbrtQA_C8tlB5TYtdw_FQmlzXAof..,19.9,,,童装/婴儿装/亲子装>帽子/围巾/口罩/手套/耳套/脚套>帽子,童装/婴儿装/亲子装,帽子/围巾/口罩/手套/耳套/脚套,帽子,image.png,其他防晒帽,,,同意,,,,
